hhid,round,comment,type,direction,s9q2b,s9q2c,s9q2d,s9q3b,s9q4b,s9q5b,transfer_individual_source,transfer_individual_source_other,transferid,value_ld,value_lr,value_sd,value_sr
14106,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,100,0,0,0
14106,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,60,0,0,0
14106,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,0,50,0,0
14106,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1500,1000,4500,2000
14106,5,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,300,100,200,0
14106,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,1000,1000,3000
14106,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,9000,12000,6000,9000
14108,1,,Cash,Received,0,Relatives outside household,,200,200,0,,,,,,,
14108,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,20000,0,10000,0
14108,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,30000,0,4000,5000
14109,1,,Cash,Received,800,Relatives outside household,,0,0,0,,,,,,,
14109,1,,In-kind,Given,0,Relatives outside household,,0,300,0,,,,,,,
14109,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1000,700,500,1000
14109,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,250,5000,1200,0
14109,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,250,300,0,0
14109,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,750,0,0,0
14109,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1000,0,500,1200
14109,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,300,0,200,0
14109,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1000,0,0,0
14109,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,0,700,0
14109,6,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,4000,3000,2000,3000
14109,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,6000,4500,3000,4500
14109,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,0,0,2000
14110,1,,In-kind,Received,300,Relatives outside household,,0,0,0,,,,,,,
14110,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,500,0,200
14110,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,100,0,0,0
14110,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1200,900,400,900
14110,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,1500,1000,1500
14110,6,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,800,600,400,600
14110,6,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,2400,1800,1200,1800
14110,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,3000
14110,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,1600,1200,800,1200
14111,3,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,500,0,0,0
14111,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,0,1200,500,400
14111,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,500,0,400,0
14111,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,300,120,0,0
14111,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,400,0,200,600
14111,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,300,150,0,800
14111,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,0,0,0,2000
14111,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,500,0,0,1000
14111,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,4800,3600,2400,3600
14111,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,500,300,0
14111,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,800,600,400,600
14111,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,12000,9000,6000,9000
14112,1,,Cash,Given,270,Neighbor/friend,,800,430,500,,,,,,,
14112,1,,Cash,Received,550,Relatives outside household,,700,1400,520,,,,,,,
14112,1,,In-kind,Given,18000,Relatives outside household,,1500,1000,15000,,,,,,,
14112,1,,In-kind,Given,2000,Neighbor/friend,,600,300,6000,,,,,,,
14112,1,,In-kind,Received,700,Neighbor/friend,,1000,500,4000,,,,,,,
14112,1,,In-kind,Received,3000,Relatives outside household,,600,2800,200,,,,,,,
14112,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,24000,18000,12000,18000
14112,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,500,300,0,0
14112,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,150,0,200,0
14112,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,4000,2000,0
14112,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,350,0,180,0
14112,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,3000,0,0,0
14112,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,8000,6000,4000,6000
14112,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,1000,600,500,1000
14112,6,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,4000,0,0,5000
14112,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,5000,0,1000
14113,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,500,0,0
14113,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,0,0,0,3000
14114,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,0,0,450,0
14114,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3300,200,500,0
14114,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,700,0,0,6500
14114,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4000,3000,3000,4000
14114,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,1000,1500,1200,2000
14115,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,1000,1000,1000
14115,5,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,200,0,1000,0
14115,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,0,3500,1200
14115,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,500,700,0,1500
14115,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,50,30,0,100
14115,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2500,0,0,0
14115,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,50,0,100,200
14115,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,100,50,40,120
14116,1,,Cash,Received,2500,Relatives outside household,,3000,0,0,,,,,,,
14116,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4000,1000,0,0
14116,3,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,0,0,500,700
14116,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,0,500,0
14116,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,300,0,350,200
14116,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4000,6000,1500,2000
14116,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,0,450,400,250
14116,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,2000,0,0,400
14116,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1000,0,0,1000
14116,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,5000,1000,2000,3000
14116,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,500,0,0,400
14116,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,550,700,500,500
14116,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,100,150,200,200
14116,6,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,500,200,250,200
14116,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,5400,6000,10000,6500
14116,6,0,In-kind,Received,0,,,0,0,0,Other (specify),goverment,1,500,0,200,600
14116,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1500,2000,1000,2000
14117,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,200,0,0,0
14117,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,100,0,0,0
14117,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,60,0,0,0
14117,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,0,200,0,0
14117,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,0,0,0
14118,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,200,100,100,120
14118,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,100,150,120
14118,6,0,In-kind,Received,0,,,0,0,0,Other (specify),govenment,2,450,450,250,0
14120,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,300,0,0,250
14120,5,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,200,300,0,500
14120,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,300,0,0,200
14120,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,200,150,0,300
14120,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,130,200,50,200
14120,6,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,200,100,0,100
14120,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,300,200,100,500
14121,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,600,400,200,500
14121,6,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,100,0,0,200
14121,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,150,200,100,300
14121,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,200,0,0,100
14122,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,500,450,200,500
14122,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,1300,500,2100
14122,6,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,1000,500,300,500
14122,6,0,In-kind,Received,0,,,0,0,0,Other (specify),government,2,500,0,0,450
14122,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,1500,500,300,2000
14124,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,100,0,0,0
14124,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,200,0,300,0
14124,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,2,12000,9000,6000,9000
14124,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,4000,3000,2000,3000
14124,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,8000,6000,4000,6000
14124,6,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,2000,1500,1000,1500
14124,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,10400,7800,5200,7800
14124,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,10000,7500,5000,7500
14124,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,2000,1500,1000,1500
14125,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,100,0,0,0
14125,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,300,0,300,0
14125,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,0,0,0
14125,5,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,500,0,0,1000
14125,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,2,0,1400,0,0
14125,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,0,2500,0
14125,5,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,600,0,0,0
14125,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,9000,12000,600,9000
14129,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,2000,1000,1000,1000
14129,3,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,5000,0,3000,1500
14129,3,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,0,1,0,0
14129,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,2000,0,0,0
14129,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,1200,0,500,700
14129,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,2000,100,500,0
14130,3,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,0,2000,0,2500
14130,3,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,600,0,200,0
14130,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1500,300,0,800
14130,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,500,900,0
14130,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,500,3000,0
14130,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,200,100,400,0
14130,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,2000,1500,1000,1500
14130,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,5000,3000,2000,3000
14130,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,12000,9000,6000,9000
14130,6,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,1200,900,600,900
14130,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,1600,1200,800,1200
14130,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,1200,900,600,900
14130,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,2000,1500,1000,1500
14133,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,8000,3000,2500,3200
14133,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,600,500,1000,1000
14133,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,100,0,0,120
14133,6,0,In-kind,Received,0,,,0,0,0,Other (specify),government,3,450,0,0,450
14134,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1200,900,600,900
14134,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,200,0,0,0
14134,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,800,600,400,600
14134,5,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,400,0,0,0
14134,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,500,200,500
14134,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,0,0,200,100
14134,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,600,0,0,0
14137,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,500,0,2000,0
14137,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,0,0,3500,0
14137,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,2500,0,400,0
14137,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,3000,0,0
14137,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,500,0,200,0
14137,6,0,In-kind,Received,0,,,0,0,0,Other (specify),government,1,450,9900,6600,7100
14138,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,0,80,50,0
14138,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,50,0,0,150
14138,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,100,0,0,0
14138,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,400,380,250,0
14138,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,2,240,200,0,150
14138,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,350,0,0,65
14138,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,300,280,0,0
14138,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,2,0,250,0,0
14138,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,800,0,0,1500
14138,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,300,0,0,100
14138,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,400,0,0,0
14138,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,0,0,200,1000
14138,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,350,200,0,450
14138,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,300,100,150,300
14138,6,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,50,0,0,100
14138,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,100,50,200,100
14138,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,200,400,500,350
14138,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,300,0,0,800
14138,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,2,400,200,300,1000
14138,7,,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,4200,0,0,0
14138,7,,Other,Received,0,,,0,0,0,Relatives outside household & Neighbor/friend,,3,5000,0,0,0
15001,1,,Cash,Received,5000,Relatives outside household,,0,4000,0,,,,,,,
15001,1,,In-kind,Given,60,Neighbor/friend,,400,0,0,,,,,,,
15001,1,,In-kind,Received,150,Relatives outside household,,2500,400,0,,,,,,,
15001,1,,In-kind,Received,0,Neighbor/friend,,0,0,150,,,,,,,
15001,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,0,500,200,5000
15001,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,2000,1000,10000
15001,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,400,1000,500,400
15001,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,3500,0,400,0
15001,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,500,200,0,0
15001,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,500,4000,2000
15001,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,420,120,0,0
15001,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,250,540,0,0
15002,1,,In-kind,Received,200,Relatives outside household,,0,0,0,,,,,,,
15002,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,600,0,0,0
15002,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,2000,0,0,0
15002,3,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,300,0,0,0
15002,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,0,0,0
15002,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,200,0,0,0
15002,3,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,400,0,0,0
15002,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,100,200,500,0
15002,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,1500,700,1000
15002,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,100,50,10,50
15002,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,250,200,150
15002,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,30,50,15,0
15002,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2800,0,0,0
15002,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,500,300,0,0
15003,1,,Cash,Given,1000,Relatives outside household,,0,0,0,,,,,,,
15003,1,,In-kind,Received,500,Neighbor/friend,,0,0,0,,,,,,,
15003,3,0,Cash,Given,0,,,0,0,0,Relatives outside household,,2,2000,0,0,0
15003,3,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,500,0,0,0
15003,3,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,5000,0,0,0
15003,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,2,2000,0,0,0
15003,3,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,0,0,0,200
15003,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,300,0,0,0
15003,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,2,2500,0,0,0
15003,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1500,0,0,0
15003,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,7000,6000,0,0
15003,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,1000,4500,0,4000
15003,5,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,1000,0,0,0
15003,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,30000,0,2000,0
15003,6,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,4000,0,0,0
15005,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,1000,0,500,200
15005,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,100,50,0,0
15005,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,300,500,200,200
15005,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,50,100,0,0
15005,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,200,100,50,0
15005,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,100,50,100,50
15005,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1000,0,0,0
15005,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,250,300,0,0
15005,5,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,200,150,0,0
15006,1,,Cash,Received,0,Neighbor/friend,,1000,0,0,,,,,,,
15006,1,,Cash,Received,1000,Relatives outside household,,0,2000,300,,,,,,,
15006,1,,In-kind,Received,0,Neighbor/friend,,200,0,200,,,,,,,
15006,1,,In-kind,Received,300,Relatives outside household,,0,150,0,,,,,,,
15006,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,600,0,0,0
15006,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,100,0,150,0
15006,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,200,500,1000,0
15006,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,10,100,5,10
15006,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,100,50,20,15
15006,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,50,0,25,0
15006,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,100,200,100,200
15006,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,2000,500,0
15006,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,300,120,0,0
15006,5,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,125,120,0,0
15006,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,120,135,100,0
15006,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,240,360,0,0
15006,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,0,4000,1000
15006,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,700,1000,0,0
15007,1,,In-kind,Given,500,Neighbor/friend,,0,0,0,,,,,,,
15007,1,,In-kind,Received,300,Relatives outside household,,0,0,0,,,,,,,
15007,3,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,3000
15007,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,1500,4000,200,0
15007,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1000,0,0,0
15007,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,0,500,500,0
15007,6,0,Cash,Given,0,,,0,0,0,.b,,.b,.b,.b,.b,.b
15007,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,15000,20000,10000,15000
15008,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,1000,0,0,0
15008,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,400,300,0,0
15008,5,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,0,0,5000,0
15008,5,0,In-kind,Received,0,,,0,0,0,Other (specify),ngo,1,0,2000,0,0
15008,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,0,700,0
15008,7,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,0,0,23000,.a
15009,1,,Cash,Received,200,Relatives outside household,,0,0,0,,,,,,,
15009,1,,Cash,Received,0,Neighbor/friend,,300,150,500,,,,,,,
15009,1,,In-kind,Received,100,Relatives outside household,,50,40,35,,,,,,,
15009,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,4000,1000,0,0
15009,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,0,0,600,0
15009,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,500,300,0,300
15009,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,500,450,0,0
15009,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2800,0,0,0
15009,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,0,0,500,0
15009,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,15000,0,0,0
15009,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,5000,0,340,800
15009,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,600,400,300,600
15009,7,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,600,600,250,500
15010,1,,In-kind,Given,120,Relatives outside household,,0,0,0,,,,,,,
15010,1,,In-kind,Received,500,Relatives outside household,,0,0,0,,,,,,,
